No,Tahun,Provinsi,Kode_Kabupaten_Kota,Kabupaten_Kota,PoU,Jumlah_Penduduk,Penduduk_Undernourish,id,latitude,longitude
499,2018,PAPUA,9417,PEGUNUNGAN BINTANG,37.18,74396,27660,9417,-4.52167,140.29541
500,2018,PAPUA,9418,TOLIKARA,65.47,137695,90149,9418,-3.42661,137.41699
501,2018,PAPUA,9419,SARMI,40.18,39406,15833,9419,-2.41667,139.08333
502,2018,PAPUA,9420,KEEROM,50.74,55799,28312,9420,-3.3,140.61667
503,2018,PAPUA,9426,WAROPEN,12.18,30612,3729,9426,-2.286,137.01837
504,2018,PAPUA,9427,SUPIORI,51.61,20018,10331,9427,-0.73881,135.61111
505,2018,PAPUA,9428,MAMBERAMO RAYA,59.93,23307,13968,9428,-2.23561,137.78229
506,2018,PAPUA,9429,NDUGA,26.22,97517,25569,9429,-4.45093,138.10089
507,2018,PAPUA,9430,LANNY JAYA,35.19,177682,62526,9430,-3.91244,138.28766
508,2018,PAPUA,9431,MAMBERAMO TENGAH,46.6,48090,22410,9431,-2.46064,138.45245
509,2018,PAPUA,9432,YALIMO,43.59,61115,26640,9432,-3.86037,138.47305
510,2018,PAPUA,9433,PUNCAK,35.21,111182,39147,9433,-4.14204,137.09702
511,2018,PAPUA,9434,DOGIYAI,65.69,96590,63450,9434,-4.03186,135.43945
512,2018,PAPUA,9435,INTAN JAYA,34.3,48812,16743,9435,-3.41016,136.70837
513,2018,PAPUA,9436,DEIYAI,55.99,72486,40585,9436,-3.94737,135.95032
514,2018,PAPUA,9471,JAYAPURA,22.99,297775,68458,9471,-2.64647,140.77779
515,2019,ACEH,1101,SIMEULUE,13.08,93228,12194,1101,2.61667,96.08333
516,2019,ACEH,1102,ACEH SINGKIL,8.35,124101,10362,1102,2.41667,97.91667
517,2019,ACEH,1103,ACEH SELATAN,11.08,238081,26379,1103,3.16667,97.41667
518,2019,ACEH,1104,ACEH TENGGARA,10.56,216495,22862,1104,3.36667,97.7
519,2019,ACEH,1105,ACEH TIMUR,10.42,436081,45440,1105,4.63333,97.63333
520,2019,ACEH,1106,ACEH TENGAH,7.06,212494,15002,1106,4.51,96.855
521,2019,ACEH,1107,ACEH BARAT,7.74,210113,16263,1107,4.45,96.16667
522,2019,ACEH,1108,ACEH BESAR,7.1,425216,30190,1108,5.38333,95.51667
523,2019,ACEH,1109,PIDIE,9.31,444976,41427,1109,5.08,96.11
524,2019,ACEH,1110,BIREUEN,9.31,471635,43909,1110,5.08333,96.58333
525,2019,ACEH,1111,ACEH UTARA,13.46,619407,83372,1111,4.97,97.14
526,2019,ACEH,1112,ACEH BARAT DAYA,11.29,150393,16979,1112,3.83333,96.88333
527,2019,ACEH,1113,GAYO LUES,5.88,94100,5533,1113,3.95,97.39
528,2019,ACEH,1114,ACEH TAMIANG,13.66,295011,40299,1114,4.25,97.96667
529,2019,ACEH,1115,NAGAN RAYA,10.91,167294,18252,1115,4.16667,96.51667
530,2019,ACEH,1116,ACEH JAYA,9.21,92892,8555,1116,4.86,95.64
531,2019,ACEH,1117,BENER MERIAH,7.17,148175,10624,1117,4.73015,96.86156
532,2019,ACEH,1118,PIDIE JAYA,6.61,161215,10656,1118,5.15,96.21667
533,2019,ACEH,1171,KOTA BANDA ACEH,3.75,270321,10137,1171,5.54167,95.33333
534,2019,ACEH,1172,KOTA SABANG,4.8,34874,1674,1172,5.82164,95.31086
535,2019,ACEH,1173,KOTA LANGSA,6.82,176811,12059,1173,4.47,97.93
536,2019,ACEH,1174,KOTA LHOKSEUMAWE,5.67,207202,11748,1174,5.13333,97.06667
537,2019,ACEH,1175,KOTA SUBULUSSALAM,8.15,81417,6635,1175,2.75,97.93333
538,2019,SUMATERA UTARA,1201,NIAS,4.61,138771,6397,1201,1.03333,97.76667
539,2019,SUMATERA UTARA,1202,MANDAILING NATAL,5.38,447287,24064,1202,0.78378,99.25495
540,2019,SUMATERA UTARA,1203,TAPANULI SELATAN,5.77,281931,16267,1203,1.51667,99.25
541,2019,SUMATERA UTARA,1204,TAPANULI TENGAH,6.06,376667,22826,1204,1.9,98.66667
542,2019,SUMATERA UTARA,1205,TAPANULI UTARA,5.98,301789,18047,1205,2.0028,99.0707
543,2019,SUMATERA UTARA,1206,TOBA SAMOSIR,3.72,183712,6834,1206,2.39793,99.21678
544,2019,SUMATERA UTARA,1207,LABUHANBATU,3.89,494178,19224,1207,2.26667,100.1
545,2019,SUMATERA UTARA,1208,ASAHAN,4.62,729795,33717,1208,2.78333,99.55
546,2019,SUMATERA UTARA,1209,SIMALUNGUN,6.12,867922,53117,1209,2.9,99.0
547,2019,SUMATERA UTARA,1210,DAIRI,4.01,284304,11401,1210,2.86667,98.23333
548,2019,SUMATERA UTARA,1211,KARO,3.03,415878,12601,1211,3.11667,98.3
549,2019,SUMATERA UTARA,1212,DELI SERDANG,4.47,2195709,98148,1212,3.41667,98.66667
550,2019,SUMATERA UTARA,1213,LANGKAT,7.31,1041775,76154,1213,3.71667,98.21667
551,2019,SUMATERA UTARA,1214,NIAS SELATAN,6.86,319902,21945,1214,0.77,97.75
552,2019,SUMATERA UTARA,1215,HUMBANG HASUNDUTAN,5.41,190186,10289,1215,2.26551,98.50376
553,2019,SUMATERA UTARA,1216,PAKPAK BHARAT,4.01,48935,1962,1216,2.56667,98.28333
554,2019,SUMATERA UTARA,1217,SAMOSIR,4.81,126188,6070,1217,2.64025,98.71525
555,2019,SUMATERA UTARA,1218,SERDANG BEDAGAI,5.3,616396,32669,1218,3.36667,99.03333
556,2019,SUMATERA UTARA,1219,BATU BARA,5.57,416493,23199,1219,3.16166,99.52652
557,2019,SUMATERA UTARA,1220,PADANG LAWAS UTARA,4.34,272713,11836,1220,1.46011,99.67346
558,2019,SUMATERA UTARA,1221,PADANG LAWAS,3.52,281239,9900,1221,1.44684,99.99207
559,2019,SUMATERA UTARA,1222,LABUHANBATU SELATAN,3.79,338982,12847,1222,1.983,100.0976
560,2019,SUMATERA UTARA,1223,LABUHANBATU UTARA,4.4,363816,16008,1223,2.33349,99.63776
561,2019,SUMATERA UTARA,1224,NIAS UTARA,6.8,137967,9382,1224,1.33037,97.31964
562,2019,SUMATERA UTARA,1225,NIAS BARAT,5.8,86702,5029,1225,1.05966,97.58606
563,2019,SUMATERA UTARA,1271,KOTA SIBOLGA,3.58,87626,3137,1271,1.73333,98.8
564,2019,SUMATERA UTARA,1272,KOTA TANJUNG BALAI,4.14,175223,7254,1272,2.95833,99.79167
565,2019,SUMATERA UTARA,1273,KOTA PEMATANGSIANTAR,5.47,255317,13966,1273,2.96667,99.05
566,2019,SUMATERA UTARA,1274,KOTA TEBING TINGGI,5.7,164402,9371,1274,3.325,99.14167
567,2019,SUMATERA UTARA,1275,KOTA MEDAN,3.29,2279894,75009,1275,3.65,98.66667
568,2019,SUMATERA UTARA,1276,KOTA BINJAI,5.96,276597,16485,1276,3.8,108.23333
569,2019,SUMATERA UTARA,1277,KOTA PADANG SIDEMPUAN,3.72,221827,8252,1277,1.37375,99.26843
570,2019,SUMATERA UTARA,1278,KOTA GUNUNGSITOLI,3.58,142426,5099,1278,1.32731,97.55018
571,2019,SUMATERA BARAT,1301,KEPULAUAN MENTAWAI,8.15,92021,7500,1301,1.98917,99.51889
572,2019,SUMATERA BARAT,1302,PESISIR SELATAN,4.85,463923,22500,1302,-1.58333,100.85
573,2019,SUMATERA BARAT,1303,SOLOK,5.04,373414,18820,1303,-0.96667,100.81667
574,2019,SUMATERA BARAT,1304,SIJUNJUNG,5.8,237376,13768,1304,-1.1827,101.6056
